Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),BASEMENT_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_BOTTOM_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_MID_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_TOP_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  00:55:00,23.0666666666667,19.4339615202803,71.8333333333333,4.39166666666667,261.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,0.916666666666667,0.0,25.6502844512781,24.8303663242106,24.7786284485909,24.6400963015388,25.1278136966836,24.9932590585823,23.9540939657922,22.3552924513166,24.1143071925236,22.2249833096706,23.7428345299356,22.0515266635391,23.9965934684922,21.9107406080907,23.7695712649487,22.2407564661634,23.9357776464155,21.8477290241365,24.7952190693924,661572.922620456,319042.986904294,980615.909524749,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:00:00,23.1,19.3485392703465,71.,4.6,270.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.,0.0,25.6604049136624,24.7505307865699,24.7244350977673,24.5933990272732,25.0423714104857,24.9228397136176,23.9010209922943,22.294489259637,24.0657918546033,22.1608159665962,23.7019253771844,22.0029023920149,23.9601965897758,21.8572112241764,23.7350246413184,22.1990337702345,23.9044504792243,21.8017436033732,24.7455738941641,661572.922620456,316999.613313038,978572.535933494,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:05:00,23.0666666666667,19.3298117353406,71.0833333333333,4.55833333333333,271.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.08333333333333,0.0,25.6674010530693,24.712363637689,25.267754212033,25.2195523606846,24.9948033411775,25.0784989292847,23.8713621248392,22.2565956130846,24.0389755724988,22.1198955817176,24.5559663156488,23.3348933749723,24.6965778113862,23.34027302985,24.608675686998,23.5211147384068,24.6884417977121,23.3242367224452,24.8809728573155,661572.922620456,127216.982017099,788789.904637555,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:10:00,23.0333333333333,19.3110541391851,71.1666666666667,4.51666666666667,273.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.16666666666667,0.0,25.6757791270551,25.2261914096081,25.7486729585319,25.7608616346858,25.1288967936143,25.2156535499075,24.6702296438411,23.565109009407,24.7396742469708,23.5475643747197,25.1734572971593,24.2461048386757,25.2368180174829,24.3379977839032,25.2360847047329,24.4240010686679,25.2565902554428,24.3441138035529,24.9808768630984,661572.922620456,2.26023868854079,661575.182859144,15.6,82.2,6.3,26.,0.8,8.58363461234383,8.58363461234383,78.1858479265176 
 07/01  01:15:00,23.,19.2922830522657,71.25,4.475,275.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.25,0.0,25.6834948259004,25.6912087611482,26.0814066913491,26.1245847175864,25.2597403668513,25.3072493703902,25.2525151394206,24.4629496397197,25.2608245752355,24.5141892182391,25.515426794982,24.7313640461995,25.5402747328763,24.8623070532904,25.5805857996595,24.9025416192539,25.5713228330758,24.8777829067588,25.0335338049804,661572.922620456,2.25820897816509,661575.180829434,15.6,82.2,6.3,26.,0.8,8.58363461234383,8.58363461234383,78.1858479265176 
 07/01  01:20:00,22.9666666666667,19.2734754663502,71.3333333333333,4.43333333333333,276.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.33333333333333,0.0,25.6906766557752,26.0150393588949,26.347257143786,26.4051012604543,25.3475456080566,25.3761607961892,25.5777391426415,24.9443559942797,25.5567951150288,25.0279083746065,25.7351536172546,25.0332041277881,25.738050516792,25.183563082157,25.7995448035848,25.197702119152,25.7733364751152,25.2028378636069,25.0681214682337,661572.922620456,2.25670758650223,661575.179328042,15.6,82.2,6.3,26.,0.8,8.58363461234383,8.58363461234383,78.1858479265176 
 07/01  01:25:00,22.9333333333333,19.2546425818059,71.4166666666667,4.39166666666667,278.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.41666666666667,0.0,25.6989039572796,26.3382144169853,26.5945999889334,26.6727799532048,25.4282211740477,25.4445083361137,25.8341600952239,25.3047766795678,25.7926162567729,25.4083597535503,25.931461217156,25.2968217265953,25.9166855153621,25.4537929832833,25.9892407439956,25.4476190878832,25.9485336892715,25.4724470355865,25.1000807899343,661572.922620456,2.2557303762613,661575.178350832,15.6,82.2,6.3,26.,0.8,8.58363461234383,8.58363461234383,78.1858479265176 
 07/01  01:30:00,22.9,19.2357966727834,71.5,4.35,280.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.5,0.0,25.7038201877615,26.4792834531239,25.8643625330859,25.836909674677,25.467579699696,25.5445684041332,25.9490470259676,25.4579363090718,25.8988033435425,25.5670471363676,24.8403829005877,23.3451820948822,25.0097252019877,23.1833696892696,24.861573569843,23.4993464797004,24.9638888170994,23.0978313263488,25.254122165988,661572.922620456,301503.00364722,963075.926267675,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:35:00,22.8666666666667,19.2169134529248,71.5833333333333,4.30833333333333,281.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.58333333333333,0.0,25.7099388582598,25.8619556318238,25.3800746537014,25.2803321813299,25.5681823629217,25.4156512980104,24.9854219974029,23.5846346978811,25.0720422843001,23.4845963075287,24.1659049519594,22.4482002059753,24.4109405582514,22.2577354788516,24.1864755029406,22.6259453169612,24.3456749477483,22.1835069335455,25.1360315942061,661572.922620456,305016.772369738,966589.694990193,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:40:00,22.8333333333333,19.1980159821936,71.6666666666667,4.26666666666667,283.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.66666666666667,0.0,25.7158412179412,25.3698285749734,25.1079639686025,24.9833438751937,25.4626063938482,25.2333971128707,24.3357858786846,22.6983726092708,24.4859925703017,22.5558160150387,23.92141161404,22.2067579266642,24.1799568424312,22.0342811385849,23.9481915963733,22.3964921506392,24.1174659723756,21.9755400149025,24.968749160225,661572.922620456,305317.426283562,966890.348904018,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:45:00,22.8,19.179089456465,71.75,4.225,285.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.75,0.0,25.7228425254293,25.0340813307186,24.9353343899851,24.7991474117548,25.2619361113333,25.071363167937,24.0537988148564,22.4292015289124,24.2184908893648,22.2861547736668,23.7910323967769,22.0772350245945,24.0562990749828,21.9063993980326,23.8194794726668,22.2694669466299,23.9939890185575,21.8516436488238,24.8276017252957,661572.922620456,308577.892163611,970150.814784066,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:50:00,22.7666666666667,19.1601348242713,71.8333333333333,4.18333333333333,286.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.83333333333333,0.0,25.72841808496,24.9027699469425,24.8643836631783,24.7231751712183,25.1451365789494,24.990261731709,23.9610728390656,22.3361815696316,24.1301670363687,22.1905487592238,23.7358914638153,22.0169138925501,24.005209386422,21.8428886921344,23.7635617901512,22.2085456420315,23.9412576479894,21.787829291201,24.7518353066285,661572.922620456,308758.245965662,970331.168586118,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  01:55:00,22.7333333333333,19.1411562313546,71.9166666666667,4.14166666666667,288.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,1.91666666666667,0.0,25.7338756383662,24.8262427190029,24.8211420945515,24.6757318555617,25.0640122012646,24.934770782654,23.90602700737,22.2751171996845,24.0784423240912,22.1260490101252,23.6967778766242,21.9712145714264,23.969705829776,21.7933594372825,23.7228362493385,22.1614368109664,23.9033673072598,21.737052594934,24.6949126522409,661572.922620456,308767.225925137,970340.148545592,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  02:00:00,22.7,19.1221644098382,72.,4.1,290.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,2.,0.0,25.738033301756,24.7886723563198,25.3724151071856,25.3047071666589,25.0181400183954,25.0939372996512,23.8746842566864,22.236955548749,24.0495363140879,22.0849824496868,24.5535251463164,23.3000283612104,24.7031112394526,23.2685709676417,24.5933664764525,23.476016963439,24.6798198975637,23.2471303388183,24.8131254153106,661572.922620456,123604.507767757,785177.430388213,15.6,82.2,6.3,26.,0.8,6.3,6.3,78.1858479265176 
 07/01  02:05:00,22.6666666666667,19.1145441678043,72.1666666666667,4.01666666666667,290.833333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,5.,2.08333333333333,0.0,25.7432962452199,25.3056039808101,25.8589744391803,25.8473101956501,25.1523165078975,25.2343066015443,24.6671423005693,23.5416625940806,24.7463162234288,23.5063904350538,25.1654066807425,24.2071212039011,25.2385967194106,24.2602078956593,25.2119776800296,24.3710387774768,25.2401843219783,24.2570057120853,24.8983786583511,661572.922620456,2.2626973537513,661575.185317809,15.6,82.2,6.3,26.,0.8,8.50782208901244,8.50782208901244,78.1858479265176 
